level	file	threshold_mult	admitted_at_level	source_arm	verdict	ms	exit_status	peak_rss_kb	decided_by
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_42.smt2	1	True	shipped	sat	5412	0	45104	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_48.smt2	1	True	shipped	sat	6013	0	407872	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_48.smt2	1	True	shipped	sat	6013	0	407872	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_48.smt2	1	True	shipped	sat	6013	0	407872	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_48.smt2	1	True	shipped	sat	6013	0	407872	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_54.smt2	1	True	shipped	sat	4812	0	43540	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_54.smt2	1	True	shipped	sat	4812	0	43540	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_54.smt2	1	True	shipped	sat	4812	0	43540	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_54.smt2	1	True	shipped	sat	4812	0	43540	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_60.smt2	1	True	shipped	sat	5413	0	48608	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_60.smt2	1	True	shipped	sat	5413	0	48608	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_60.smt2	1	True	shipped	sat	5413	0	48608	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_60.smt2	1	True	shipped	sat	5413	0	48608	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_66.smt2	1	True	shipped	sat	5014	0	56372	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_66.smt2	1	True	shipped	sat	5014	0	56372	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_66.smt2	1	True	shipped	sat	5014	0	56372	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_66.smt2	1	True	shipped	sat	5014	0	56372	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_72.smt2	1	True	shipped	sat	5011	0	42680	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_72.smt2	1	True	shipped	sat	5011	0	42680	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_72.smt2	1	True	shipped	sat	5011	0	42680	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_72.smt2	1	True	shipped	sat	5011	0	42680	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_78.smt2	1	True	shipped	sat	5012	0	55064	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_78.smt2	1	True	shipped	sat	5012	0	55064	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_78.smt2	1	True	shipped	sat	5012	0	55064	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_78.smt2	1	True	shipped	sat	5012	0	55064	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_84.smt2	1	True	shipped	sat	5011	0	48644	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_84.smt2	1	True	shipped	sat	5011	0	48644	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_84.smt2	1	True	shipped	sat	5011	0	48644	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_84.smt2	1	True	shipped	sat	5011	0	48644	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_90.smt2	1	True	shipped	sat	4912	0	115528	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_90.smt2	1	True	shipped	sat	4912	0	115528	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_90.smt2	1	True	shipped	sat	4912	0	115528	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_90.smt2	1	True	shipped	sat	4912	0	115528	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_96.smt2	1	True	shipped	sat	5313	0	57840	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_96.smt2	1	True	shipped	sat	5313	0	57840	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_96.smt2	1	True	shipped	sat	5313	0	57840	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_96.smt2	1	True	shipped	sat	5313	0	57840	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_02.smt2	1	True	shipped	sat	7113	0	70228	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_02.smt2	1	True	shipped	sat	7113	0	70228	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_02.smt2	1	True	shipped	sat	7113	0	70228	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_02.smt2	1	True	shipped	sat	7113	0	70228	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_08.smt2	1	True	shipped	sat	8515	0	139428	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_08.smt2	1	True	shipped	sat	8515	0	139428	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_08.smt2	1	True	shipped	sat	8515	0	139428	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_08.smt2	1	True	shipped	sat	8515	0	139428	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_14.smt2	1	True	shipped	sat	10017	0	263588	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_14.smt2	1	True	shipped	sat	10017	0	263588	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_14.smt2	1	True	shipped	sat	10017	0	263588	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_14.smt2	1	True	shipped	sat	10017	0	263588	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_20.smt2	1	True	shipped	unknown	25130	0	1011312	none
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_20.smt2	1	True	shipped	unknown	25130	0	1011312	none
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_20.smt2	1	True	shipped	unknown	25130	0	1011312	none
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_20.smt2	1	True	shipped	unknown	25130	0	1011312	none
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_26.smt2	1	True	shipped	sat	8114	0	70164	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_26.smt2	1	True	shipped	sat	8114	0	70164	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_26.smt2	1	True	shipped	sat	8114	0	70164	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_26.smt2	1	True	shipped	sat	8114	0	70164	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_32.smt2	1	True	shipped	sat	7913	0	59980	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_32.smt2	1	True	shipped	sat	7913	0	59980	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_32.smt2	1	True	shipped	sat	7913	0	59980	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_32.smt2	1	True	shipped	sat	7913	0	59980	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_38.smt2	1	True	shipped	sat	7113	0	77960	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_38.smt2	1	True	shipped	sat	7113	0	77960	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_38.smt2	1	True	shipped	sat	7113	0	77960	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_38.smt2	1	True	shipped	sat	7113	0	77960	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_44.smt2	1	True	shipped	sat	6112	0	77440	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_44.smt2	1	True	shipped	sat	6112	0	77440	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_44.smt2	1	True	shipped	sat	6112	0	77440	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_44.smt2	1	True	shipped	sat	6112	0	77440	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_50.smt2	1	True	shipped	sat	13820	0	499040	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_50.smt2	1	True	shipped	sat	13820	0	499040	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_50.smt2	1	True	shipped	sat	13820	0	499040	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_50.smt2	1	True	shipped	sat	13820	0	499040	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_56.smt2	1	True	shipped	sat	8914	0	612724	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_56.smt2	1	True	shipped	sat	8914	0	612724	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_56.smt2	1	True	shipped	sat	8914	0	612724	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_56.smt2	1	True	shipped	sat	8914	0	612724	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_62.smt2	1	True	shipped	sat	11617	0	819472	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_62.smt2	1	True	shipped	sat	11617	0	819472	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_62.smt2	1	True	shipped	sat	11617	0	819472	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_62.smt2	1	True	shipped	sat	11617	0	819472	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_68.smt2	1	True	shipped	unsat	7914	0	19504	nra
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_68.smt2	1	True	shipped	unsat	7914	0	19504	nra
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_68.smt2	1	True	shipped	unsat	7914	0	19504	nra
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_68.smt2	1	True	shipped	unsat	7914	0	19504	nra
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_74.smt2	1	True	shipped	unknown	25131	0	1127820	none
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_74.smt2	1	True	shipped	unknown	25131	0	1127820	none
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_74.smt2	1	True	shipped	unknown	25131	0	1127820	none
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_74.smt2	1	True	shipped	unknown	25131	0	1127820	none
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_80.smt2	1	True	shipped	sat	9213	0	244524	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_80.smt2	1	True	shipped	sat	9213	0	244524	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_80.smt2	1	True	shipped	sat	9213	0	244524	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_80.smt2	1	True	shipped	sat	9213	0	244524	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_86.smt2	1	True	shipped	sat	7615	0	81752	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_86.smt2	1	True	shipped	sat	7615	0	81752	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_86.smt2	1	True	shipped	sat	7615	0	81752	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_86.smt2	1	True	shipped	sat	7615	0	81752	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_92.smt2	1	True	shipped	sat	6513	0	60092	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_92.smt2	1	True	shipped	sat	6513	0	60092	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_92.smt2	1	True	shipped	sat	6513	0	60092	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_92.smt2	1	True	shipped	sat	6513	0	60092	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_98.smt2	1	True	shipped	sat	7514	0	70484	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_98.smt2	1	True	shipped	sat	7514	0	70484	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_98.smt2	1	True	shipped	sat	7514	0	70484	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_98.smt2	1	True	shipped	sat	7514	0	70484	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_150_30_04.smt2	1	True	shipped	unsat	10916	0	21016	nra
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_150_30_04.smt2	1	True	shipped	unsat	10916	0	21016	nra
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_150_30_04.smt2	1	True	shipped	unsat	10916	0	21016	nra
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_150_30_04.smt2	1	True	shipped	unsat	10916	0	21016	nra
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_150_30_10.smt2	1	True	shipped	unsat	11716	0	20760	nra
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_150_30_10.smt2	1	True	shipped	unsat	11716	0	20760	nra
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_150_30_10.smt2	1	True	shipped	unsat	11716	0	20760	nra
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_150_30_10.smt2	1	True	shipped	unsat	11716	0	20760	nra
