run	index	choices	verdict	solve_s	steps	adds	check	check_s
c4b	84756	4,4,2,2,3,4,4,4	unsat	20.628	333934	170806	passed	13.200
c4b	85129	4,4,2,4,1,4,2,1	unsat	2.343	57976	30628	passed	1.725
c4b	85130	4,4,2,4,1,4,2,2	unsat	11.056	233637	122302	passed	8.786
c4b	85131	4,4,2,4,1,4,2,3	unsat	0.602	31433	17128	passed	0.971
c4b	85137	4,4,2,4,1,4,4,1	unsat	2.790	95931	51793	passed	2.508
c4b	85138	4,4,2,4,1,4,4,2	unsat	19.863	361458	184715	passed	15.241
c4b	85139	4,4,2,4,1,4,4,3	unsat	3.059	100314	52316	passed	2.792
c4b	85201	4,4,2,4,2,4,4,1	unsat	4.354	66058	35641	passed	2.018
c4b	85202	4,4,2,4,2,4,4,2	unsat	12.839	251918	129213	passed	9.763
c4b	85203	4,4,2,4,2,4,4,3	unsat	2.338	66610	36171	passed	2.109
c4b	85233	4,4,2,4,3,2,4,1	unsat	0.422	6520	4386	passed	0.779
c4b	85234	4,4,2,4,3,2,4,2	unsat	4.271	85869	45310	passed	2.963
c4b	85235	4,4,2,4,3,2,4,3	unsat	2.293	79861	42991	passed	2.113
c4b	85236	4,4,2,4,3,2,4,4	unsat	8.905	165314	86402	passed	6.366
c4b	85257	4,4,2,4,3,4,2,1	unsat	0.594	28510	16428	passed	0.842
c4b	85258	4,4,2,4,3,4,2,2	unsat	12.410	229202	117684	passed	8.295
c4b	85259	4,4,2,4,3,4,2,3	unsat	2.238	79639	42701	passed	2.049
c4b	85265	4,4,2,4,3,4,4,1	unsat	1.463	58889	31592	passed	1.628
c4b	85266	4,4,2,4,3,4,4,2	unsat	22.207	349642	179975	passed	13.579
c4b	85267	4,4,2,4,3,4,4,3	unsat	3.110	110859	58936	passed	2.885
c4b	85521	4,4,3,1,3,4,4,1	unsat	1.314	48723	27027	passed	1.422
c4b	85522	4,4,3,1,3,4,4,2	unsat	0.258	6503	4379	passed	0.785
c4b	85523	4,4,3,1,3,4,4,3	unsat	4.365	88160	47526	passed	5.269
c4b	85524	4,4,3,1,3,4,4,4	unsat	5.123	127011	66575	passed	5.436
c4b	86157	4,4,3,4,1,4,3,1	unsat	2.260	87223	46640	passed	2.248
c4b	86158	4,4,3,4,1,4,3,2	unsat	1.457	46875	25259	passed	1.666
c4b	86159	4,4,3,4,1,4,3,3	unsat	8.041	173859	90048	passed	6.170
c4b	86161	4,4,3,4,1,4,4,1	unsat	3.323	94249	50027	passed	2.499
c4b	86162	4,4,3,4,1,4,4,2	unsat	7.274	206845	107124	passed	5.355
c4b	86209	4,4,3,4,2,3,4,1	unsat	0.240	9248	5856	passed	0.599
c4b	86210	4,4,3,4,2,3,4,2	unsat	1.270	41400	22336	passed	1.725
c4b	86211	4,4,3,4,2,3,4,3	unsat	4.900	109213	57463	passed	3.841
c4b	86212	4,4,3,4,2,3,4,4	unsat	15.086	266278	137007	passed	10.280
c4b	86217	4,4,3,4,2,4,2,1	unsat	0.819	36376	19806	passed	0.944
c4b	86218	4,4,3,4,2,4,2,2	unsat	1.022	36617	20120	passed	1.180
c4b	86219	4,4,3,4,2,4,2,3	unsat	1.571	46374	24647	passed	1.550
c4b	86220	4,4,3,4,2,4,2,4	unsat	6.269	167129	88241	passed	4.442
c4b	86221	4,4,3,4,2,4,3,1	unsat	0.620	27985	15891	passed	1.030
c4b	86222	4,4,3,4,2,4,3,2	unsat	2.341	72942	39317	passed	2.212
c4b	86223	4,4,3,4,2,4,3,3	unsat	18.481	279829	143722	passed	12.659
c4b	86225	4,4,3,4,2,4,4,1	unsat	2.231	70811	37172	passed	1.935
c4b	86226	4,4,3,4,2,4,4,2	unsat	2.956	85393	45062	passed	2.686
c4b	86227	4,4,3,4,2,4,4,3	unsat	15.103	221158	115952	passed	9.279
c4b	86289	4,4,3,4,3,4,4,1	unsat	2.629	79713	42792	passed	2.379
c4b	86290	4,4,3,4,3,4,4,2	unsat	2.842	81099	44024	passed	2.460
c4b	86291	4,4,3,4,3,4,4,3	unsat	15.559	321400	165957	passed	12.376
c4b	86409	4,4,4,1,1,4,2,1	unsat	0.025	1	1	passed	0.510
c4b	86410	4,4,4,1,1,4,2,2	unsat	2.039	60691	33371	passed	1.999
c4b	86411	4,4,4,1,1,4,2,3	unsat	0.608	26389	14410	passed	0.845
c4b	86412	4,4,4,1,1,4,2,4	unsat	6.520	153974	80101	passed	4.771
c4b	86417	4,4,4,1,1,4,4,1	unsat	0.025	1	1	passed	0.552
c4b	86418	4,4,4,1,1,4,4,2	unsat	2.249	71028	37342	passed	2.226
c4b	86419	4,4,4,1,1,4,4,3	unsat	3.353	86759	46222	passed	2.105
c4b	86433	4,4,4,1,2,1,4,1	unsat	8.649	198783	104163	passed	5.823
c4b	86434	4,4,4,1,2,1,4,2	unsat	5.272	137529	72623	passed	3.729
c4b	86435	4,4,4,1,2,1,4,3	unsat	1.482	53308	28870	passed	1.446
c4b	86481	4,4,4,1,2,4,4,1	unsat	17.361	306986	157734	passed	12.255
c4b	86482	4,4,4,1,2,4,4,2	unsat	5.811	144941	75754	passed	4.715
c4b	86483	4,4,4,1,2,4,4,3	unsat	0.927	41625	22647	passed	1.286
c4b	86533	4,4,4,1,3,4,1,1	unsat	16.911	318953	163217	passed	12.105
c4b	86534	4,4,4,1,3,4,1,2	unsat	0.267	9626	6217	passed	0.646
c4b	86535	4,4,4,1,3,4,1,3	unsat	3.147	79665	42646	passed	2.415
c4b	86536	4,4,4,1,3,4,1,4	unsat	17.650	336271	173229	passed	13.904
c4b	86545	4,4,4,1,3,4,4,1	unsat	14.531	281597	146055	passed	10.427
c4b	86546	4,4,4,1,3,4,4,2	unsat	2.144	86626	45995	passed	2.093
c4b	86547	4,4,4,1,3,4,4,3	unsat	8.704	210095	110196	passed	6.419
c4b	86641	4,4,4,2,1,2,4,1	unsat	5.622	144213	74844	passed	3.933
c4b	86642	4,4,4,2,1,2,4,2	unsat	15.946	352877	183040	passed	14.388
c4b	86643	4,4,4,2,1,2,4,3	unsat	0.524	22214	12196	passed	0.864
c4b	86644	4,4,4,2,1,2,4,4	unsat	19.251	381313	196858	passed	15.328
c4b	86665	4,4,4,2,1,4,2,1	unsat	5.084	116674	60571	passed	3.749
c4b	86666	4,4,4,2,1,4,2,2	unsat	8.138	164030	84991	passed	5.962
c4b	86667	4,4,4,2,1,4,2,3	unsat	0.389	18933	10792	passed	0.768
c4b	86668	4,4,4,2,1,4,2,4	unsat	16.294	271108	141536	passed	11.001
c4b	86673	4,4,4,2,1,4,4,1	unsat	5.750	143703	74340	passed	4.694
c4b	86675	4,4,4,2,1,4,4,3	unsat	1.579	59262	31939	passed	1.499
c4b	86737	4,4,4,2,2,4,4,1	unsat	1.936	59265	31866	passed	1.824
c4b	86738	4,4,4,2,2,4,4,2	unsat	0.023	1	1	passed	0.490
c4b	86739	4,4,4,2,2,4,4,3	unsat	2.542	65041	34637	passed	2.236
c4b	86769	4,4,4,2,3,2,4,1	unsat	1.395	52851	28418	passed	1.419
c4b	86770	4,4,4,2,3,2,4,2	unsat	16.264	270507	140772	passed	9.784
c4b	86771	4,4,4,2,3,2,4,3	unsat	3.279	88349	47801	passed	2.615
c4b	86801	4,4,4,2,3,4,4,1	unsat	0.674	31257	17026	passed	0.939
c4b	86803	4,4,4,2,3,4,4,3	unsat	6.736	183819	94865	passed	5.770
c4b	86929	4,4,4,3,1,4,4,1	unsat	5.309	128803	68545	passed	3.957
c4b	86930	4,4,4,3,1,4,4,2	unsat	0.605	28299	16248	passed	1.170
c4b	86931	4,4,4,3,1,4,4,3	unsat	13.337	241179	123963	passed	8.867
c4b	86993	4,4,4,3,2,4,4,1	unsat	0.936	35484	18956	passed	1.502
c4b	86994	4,4,4,3,2,4,4,2	unsat	2.319	64237	33845	passed	2.013
c4b	87057	4,4,4,3,3,4,4,1	unsat	2.248	59681	32341	passed	1.938
c4b	87058	4,4,4,3,3,4,4,2	unsat	2.326	57710	30439	passed	1.958
c4b	87059	4,4,4,3,3,4,4,3	unsat	0.024	1	1	passed	0.549
c4b	87060	4,4,4,3,3,4,4,4	unsat	17.213	347806	178132	passed	11.905
c4b	87145	4,4,4,4,1,2,2,1	unsat	1.510	46944	25227	passed	1.559
c4b	87146	4,4,4,4,1,2,2,2	unsat	0.025	1	1	passed	0.738
c4b	87147	4,4,4,4,1,2,2,3	unsat	0.178	6176	4056	passed	0.698
c4b	87148	4,4,4,4,1,2,2,4	unsat	7.048	136412	71448	passed	5.498
c4b	87153	4,4,4,4,1,2,4,1	unsat	7.417	154071	79933	passed	5.509
c4b	87155	4,4,4,4,1,2,4,3	unsat	3.692	103887	55747	passed	3.280
c4b	87165	4,4,4,4,1,3,3,1	unsat	3.972	120649	64582	passed	3.337
c4b	87166	4,4,4,4,1,3,3,2	unsat	1.107	38180	21531	passed	1.238
c4b	87167	4,4,4,4,1,3,3,3	unsat	4.132	78833	41740	passed	3.051
c4b	87168	4,4,4,4,1,3,3,4	unsat	25.214	379844	194643	passed	19.242
c4b	87169	4,4,4,4,1,3,4,1	unsat	5.914	133930	69424	passed	3.996
c4b	87170	4,4,4,4,1,3,4,2	unsat	4.327	120955	64679	passed	3.300
c4b	87173	4,4,4,4,1,4,1,1	unsat	16.583	337640	175465	passed	12.143
c4b	87174	4,4,4,4,1,4,1,2	unsat	6.791	147565	78217	passed	4.887
c4b	87175	4,4,4,4,1,4,1,3	unsat	13.250	293242	150959	passed	9.075
c4b	87177	4,4,4,4,1,4,2,1	unsat	8.684	219231	113826	passed	7.079
c4b	87179	4,4,4,4,1,4,2,3	unsat	6.865	197908	103229	passed	5.513
c4b	87181	4,4,4,4,1,4,3,1	unsat	9.760	269561	140284	passed	8.895
c4b	87182	4,4,4,4,1,4,3,2	unsat	7.202	208944	108993	passed	5.549
c4b	87183	4,4,4,4,1,4,3,3	unsat	11.475	188850	99534	passed	6.447
c4b	87189	4,4,4,4,2,1,1,1	unsat	6.722	126152	65613	passed	4.509
c4b	87190	4,4,4,4,2,1,1,2	unsat	5.324	146577	77073	passed	5.197
c4b	87191	4,4,4,4,2,1,1,3	unsat	0.393	15150	8714	passed	0.679
c4b	87202	4,4,4,4,2,1,4,2	unsat	9.645	241461	124219	passed	6.856
c4b	87203	4,4,4,4,2,1,4,3	unsat	5.722	157229	83154	passed	4.601
c4b	87217	4,4,4,4,2,2,4,1	unsat	2.616	93346	49202	passed	2.121
c4b	87218	4,4,4,4,2,2,4,2	unsat	6.985	156505	82395	passed	5.423
c4b	87219	4,4,4,4,2,2,4,3	unsat	2.473	85500	44839	passed	1.921
c4b	87229	4,4,4,4,2,3,3,1	unsat	0.947	37606	20973	passed	1.046
c4b	87230	4,4,4,4,2,3,3,2	unsat	4.656	128190	67711	passed	3.408
c4b	87231	4,4,4,4,2,3,3,3	unsat	5.132	80017	43059	passed	3.435
c4b	87232	4,4,4,4,2,3,3,4	unsat	22.391	365316	188261	passed	17.420
c4b	87233	4,4,4,4,2,3,4,1	unsat	2.546	79722	42650	passed	1.932
c4b	87237	4,4,4,4,2,4,1,1	unsat	20.459	366334	189223	passed	15.606
c4b	87238	4,4,4,4,2,4,1,2	unsat	8.110	186309	97090	passed	6.207
c4b	87239	4,4,4,4,2,4,1,3	unsat	2.144	71142	37470	passed	2.201
c4b	87241	4,4,4,4,2,4,2,1	unsat	8.050	233843	122639	passed	7.636
c4b	87243	4,4,4,4,2,4,2,3	unsat	8.954	233451	122464	passed	6.409
c4b	87245	4,4,4,4,2,4,3,1	unsat	2.263	86824	46186	passed	2.266
c4b	87246	4,4,4,4,2,4,3,2	unsat	14.759	311495	162458	passed	8.986
c4b	87247	4,4,4,4,2,4,3,3	unsat	17.994	333308	170216	passed	13.585
c4b	87265	4,4,4,4,3,1,4,1	unsat	19.178	308291	158824	passed	13.298
c4b	87266	4,4,4,4,3,1,4,2	unsat	3.184	100082	52025	passed	2.792
c4b	87267	4,4,4,4,3,1,4,3	unsat	10.656	241345	124215	passed	7.915
c4b	87281	4,4,4,4,3,2,4,1	unsat	3.747	111766	59841	passed	3.646
c4b	87282	4,4,4,4,3,2,4,2	unsat	24.362	384059	199307	passed	19.671
c4b	87283	4,4,4,4,3,2,4,3	unsat	6.800	184411	95375	passed	4.339
c4b	87297	4,4,4,4,3,3,4,1	unsat	3.662	95206	50884	passed	2.857
c4b	87298	4,4,4,4,3,3,4,2	unsat	4.296	127563	66971	passed	3.506
c4b	87299	4,4,4,4,3,3,4,3	unsat	6.483	156196	82143	passed	5.647
c4b	87302	4,4,4,4,3,4,1,2	unsat	1.771	60881	33496	passed	1.527
c4b	87303	4,4,4,4,3,4,1,3	unsat	9.266	243180	126226	passed	7.510
c4b	87305	4,4,4,4,3,4,2,1	unsat	3.475	110610	58571	passed	2.934
c4b	87307	4,4,4,4,3,4,2,3	unsat	10.820	240240	123495	passed	6.613
c4b	87309	4,4,4,4,3,4,3,1	unsat	7.132	196420	102018	passed	6.310
c4b	87310	4,4,4,4,3,4,3,2	unsat	5.753	145151	75953	passed	4.395
c4b	87311	4,4,4,4,3,4,3,3	unsat	15.702	362626	185879	passed	13.882
b1	153430	2,1,1,1,3,1,1,1,2	unsat	1.887	60177	32728	passed	1.840
b1	153431	2,1,1,1,3,1,1,1,3	unsat	0.024	1	1	passed	0.490
b1	153432	2,1,1,1,3,1,1,1,4	unsat	0.836	38157	21574	passed	1.160
b1	153686	2,1,1,1,4,1,1,1,2	unsat	2.241	66147	35663	passed	1.844
b1	153687	2,1,1,1,4,1,1,1,3	unsat	2.495	103720	55661	passed	2.522
b1	153688	2,1,1,1,4,1,1,1,4	unsat	0.024	1	1	passed	0.508
b1	174489	2,2,2,2,1,2,1,2,1	unsat	0.024	1	1	passed	0.517
b1	174490	2,2,2,2,1,2,1,2,2	unsat	15.938	338802	176216	passed	13.048
b1	174491	2,2,2,2,1,2,1,2,3	unsat	6.852	164927	85913	passed	5.050
b1	174492	2,2,2,2,1,2,1,2,4	unsat	4.257	108450	56462	passed	3.424
b1	174501	2,2,2,2,1,2,2,1,1	unsat	0.022	1	1	passed	0.486
b1	174503	2,2,2,2,1,2,2,1,3	unsat	3.653	95598	51336	passed	2.887
b1	174504	2,2,2,2,1,2,2,1,4	unsat	10.267	233501	122519	passed	7.240
b1	174505	2,2,2,2,1,2,2,2,1	unsat	0.024	1	1	passed	0.453
b1	174507	2,2,2,2,1,2,2,2,3	unsat	17.390	323041	167216	passed	13.043
b1	174509	2,2,2,2,1,2,2,3,1	unsat	0.025	1	1	passed	0.500
b1	174510	2,2,2,2,1,2,2,3,2	unsat	19.033	367484	190400	passed	14.988
b1	174511	2,2,2,2,1,2,2,3,3	unsat	11.521	232765	121331	passed	9.021
b1	174512	2,2,2,2,1,2,2,3,4	unsat	2.008	60588	33205	passed	1.830
b1	174513	2,2,2,2,1,2,2,4,1	unsat	0.025	1	1	passed	0.512
b1	174514	2,2,2,2,1,2,2,4,2	unsat	14.280	282075	146307	passed	11.353
b1	174515	2,2,2,2,1,2,2,4,3	unsat	2.438	73853	40218	passed	2.040
b1	174516	2,2,2,2,1,2,2,4,4	unsat	8.785	166902	87774	passed	6.184
b1	174521	2,2,2,2,1,2,3,2,1	unsat	0.021	1	1	passed	0.497
b1	174522	2,2,2,2,1,2,3,2,2	unsat	19.834	364298	187117	passed	15.473
b1	174523	2,2,2,2,1,2,3,2,3	unsat	7.339	154465	80143	passed	5.648
b1	174524	2,2,2,2,1,2,3,2,4	unsat	2.573	85266	44645	passed	2.334
b1	174537	2,2,2,2,1,2,4,2,1	unsat	0.024	1	1	passed	0.499
b1	174538	2,2,2,2,1,2,4,2,2	unsat	19.962	354131	184072	passed	14.605
b1	174539	2,2,2,2,1,2,4,2,3	unsat	1.799	60253	32880	passed	1.543
b1	174540	2,2,2,2,1,2,4,2,4	unsat	22.161	321422	165044	passed	14.556
b1	174545	2,2,2,2,1,2,4,4,1	unsat	0.025	1	1	passed	0.467
b1	174546	2,2,2,2,1,2,4,4,2	unsat	14.685	220953	115233	passed	9.284
b1	174547	2,2,2,2,1,2,4,4,3	unsat	0.385	12414	7552	passed	0.690
b1	174548	2,2,2,2,1,2,4,4,4	unsat	7.948	145497	76205	passed	5.500
b1	174633	2,2,2,2,1,4,2,2,1	unsat	0.025	1	1	passed	0.516
b1	174635	2,2,2,2,1,4,2,2,3	unsat	1.471	53129	28731	passed	1.557
b1	174636	2,2,2,2,1,4,2,2,4	unsat	5.847	102568	54302	passed	4.033
b1	174641	2,2,2,2,1,4,2,4,1	unsat	0.024	1	1	passed	0.521
b1	174643	2,2,2,2,1,4,2,4,3	unsat	0.261	9705	6292	passed	0.707
b1	174644	2,2,2,2,1,4,2,4,4	unsat	4.317	78006	40866	passed	3.190
b1	175003	2,2,2,2,3,2,1,2,3	unsat	0.024	1	1	passed	0.507
b1	175004	2,2,2,2,3,2,1,2,4	unsat	2.605	78166	41086	passed	2.234
b1	175013	2,2,2,2,3,2,2,1,1	unsat	0.026	1	1	passed	0.521
b1	175015	2,2,2,2,3,2,2,1,3	unsat	0.028	1	1	passed	0.465
b1	175016	2,2,2,2,3,2,2,1,4	unsat	1.813	58036	30610	passed	1.645
b1	175019	2,2,2,2,3,2,2,2,3	unsat	0.025	1	1	passed	0.491
b1	175021	2,2,2,2,3,2,2,3,1	unsat	6.497	156322	82064	passed	5.016
b1	175022	2,2,2,2,3,2,2,3,2	unsat	19.360	376321	192441	passed	14.958
b1	175023	2,2,2,2,3,2,2,3,3	unsat	0.023	1	1	passed	0.507
b1	175024	2,2,2,2,3,2,2,3,4	unsat	3.026	79186	42154	passed	2.397
b1	175025	2,2,2,2,3,2,2,4,1	unsat	3.977	112029	59972	passed	2.567
b1	175027	2,2,2,2,3,2,2,4,3	unsat	0.023	1	1	passed	0.508
b1	175028	2,2,2,2,3,2,2,4,4	unsat	5.246	109053	57112	passed	4.171
b1	175033	2,2,2,2,3,2,3,2,1	unsat	4.669	134950	70349	passed	3.606
b1	175035	2,2,2,2,3,2,3,2,3	unsat	0.027	1	1	passed	0.522
b1	175036	2,2,2,2,3,2,3,2,4	unsat	3.719	101724	53648	passed	3.400
b1	175049	2,2,2,2,3,2,4,2,1	unsat	2.517	71900	38235	passed	2.137
b1	175050	2,2,2,2,3,2,4,2,2	unsat	19.366	365832	188902	passed	15.938
b1	175051	2,2,2,2,3,2,4,2,3	unsat	0.026	1	1	passed	0.457
b1	175052	2,2,2,2,3,2,4,2,4	unsat	24.250	353284	183476	passed	18.915
b1	175145	2,2,2,2,3,4,2,2,1	unsat	0.767	24118	14068	passed	0.973
b1	175146	2,2,2,2,3,4,2,2,2	unsat	15.133	292461	150103	passed	9.738
b1	175147	2,2,2,2,3,4,2,2,3	unsat	0.023	1	1	passed	0.513
b3	175148	2,2,2,2,3,4,2,2,4	unsat	9.264	164739	85622	passed	6.537
b1	175153	2,2,2,2,3,4,2,4,1	unsat	0.461	15856	9412	passed	0.816
b1	175154	2,2,2,2,3,4,2,4,2	unsat	10.537	198992	104223	passed	7.850
b1	175155	2,2,2,2,3,4,2,4,3	unsat	0.022	1	1	passed	0.524
b1	175156	2,2,2,2,3,4,2,4,4	unsat	9.303	156247	81955	passed	5.651
b1	175257	2,2,2,2,4,2,1,2,1	unsat	19.132	320865	164741	passed	13.291
b1	175259	2,2,2,2,4,2,1,2,3	unsat	4.328	118573	62445	passed	3.540
b1	175260	2,2,2,2,4,2,1,2,4	unsat	0.022	1	1	passed	0.445
b1	175269	2,2,2,2,4,2,2,1,1	unsat	0.028	1	1	passed	0.567
b1	175270	2,2,2,2,4,2,2,1,2	unsat	17.768	293758	151484	passed	11.842
b1	175271	2,2,2,2,4,2,2,1,3	unsat	2.793	85783	45210	passed	2.468
b1	175272	2,2,2,2,4,2,2,1,4	unsat	0.022	1	1	passed	0.451
b1	175273	2,2,2,2,4,2,2,2,1	unsat	13.987	296273	153880	passed	10.643
b1	175276	2,2,2,2,4,2,2,2,4	unsat	0.026	1	1	passed	0.540
b1	175277	2,2,2,2,4,2,2,3,1	unsat	1.950	66224	35680	passed	1.855
b1	175278	2,2,2,2,4,2,2,3,2	unsat	17.395	334285	171138	passed	12.743
b1	175280	2,2,2,2,4,2,2,3,4	unsat	0.025	1	1	passed	0.541
b1	175289	2,2,2,2,4,2,3,2,1	unsat	1.524	47653	25951	passed	1.542
b1	175291	2,2,2,2,4,2,3,2,3	unsat	13.985	230498	118834	passed	9.804
b1	175292	2,2,2,2,4,2,3,2,4	unsat	0.023	1	1	passed	0.521
b1	175293	2,2,2,2,4,2,3,3,1	unsat	0.726	22685	12626	passed	0.963
b1	175294	2,2,2,2,4,2,3,3,2	unsat	13.446	232158	120478	passed	9.173
b1	175295	2,2,2,2,4,2,3,3,3	unsat	13.426	188018	98546	passed	6.750
b1	175296	2,2,2,2,4,2,3,3,4	unsat	0.023	1	1	passed	0.512
b1	175305	2,2,2,2,4,2,4,2,1	unsat	2.859	85043	44490	passed	2.448
b1	175306	2,2,2,2,4,2,4,2,2	unsat	8.902	205917	106098	passed	6.399
b1	175307	2,2,2,2,4,2,4,2,3	unsat	5.193	134544	69725	passed	3.791
b1	175308	2,2,2,2,4,2,4,2,4	unsat	0.023	1	1	passed	0.455
b1	175337	2,2,2,2,4,3,2,2,1	unsat	0.428	14919	8506	passed	0.738
b1	175339	2,2,2,2,4,3,2,2,3	unsat	4.163	73378	39535	passed	2.883
b1	175340	2,2,2,2,4,3,2,2,4	unsat	0.024	1	1	passed	0.513
b3	175341	2,2,2,2,4,3,2,3,1	unsat	0.566	16363	9900	passed	0.891
b3	175343	2,2,2,2,4,3,2,3,3	unsat	11.201	175809	91500	passed	5.206
b3	175344	2,2,2,2,4,3,2,3,4	unsat	0.022	1	1	passed	0.437
b1	175529	2,2,2,3,1,2,2,2,1	unsat	0.025	1	1	passed	0.527
b1	175530	2,2,2,3,1,2,2,2,2	unsat	13.217	268914	139273	passed	10.372
b1	175531	2,2,2,3,1,2,2,2,3	unsat	5.657	119545	63471	passed	3.634
b1	175532	2,2,2,3,1,2,2,2,4	unsat	1.329	47386	25738	passed	1.485
b1	176041	2,2,2,3,3,2,2,2,1	unsat	1.881	58010	30766	passed	1.731
b1	176042	2,2,2,3,3,2,2,2,2	unsat	10.053	228958	118014	passed	6.494
b1	176043	2,2,2,3,3,2,2,2,3	unsat	0.024	1	1	passed	0.506
b1	176044	2,2,2,3,3,2,2,2,4	unsat	0.901	28225	16135	passed	1.121
b1	176297	2,2,2,3,4,2,2,2,1	unsat	1.110	37477	20945	passed	1.205
b1	176298	2,2,2,3,4,2,2,2,2	unsat	17.655	366200	189019	passed	14.024
b1	176300	2,2,2,3,4,2,2,2,4	unsat	0.026	1	1	passed	0.458
b1	176301	2,2,2,3,4,2,2,3,1	unsat	0.265	8650	5265	passed	0.681
b1	176304	2,2,2,3,4,2,2,3,4	unsat	0.026	1	1	passed	0.526
b1	176553	2,2,2,4,1,2,2,2,1	unsat	0.026	1	1	passed	0.489
b1	176555	2,2,2,4,1,2,2,2,3	unsat	1.649	58225	30945	passed	1.595
b1	176556	2,2,2,4,1,2,2,2,4	unsat	11.546	208663	109254	passed	8.276
b1	177065	2,2,2,4,3,2,2,2,1	unsat	1.503	47981	26334	passed	1.523
b1	177067	2,2,2,4,3,2,2,2,3	unsat	0.028	1	1	passed	0.512
b1	177068	2,2,2,4,3,2,2,2,4	unsat	15.840	256503	133400	passed	11.624
b1	177201	2,2,2,4,3,4,2,4,1	unsat	0.168	3876	2890	passed	0.626
b1	177202	2,2,2,4,3,4,2,4,2	unsat	12.303	197602	102850	passed	6.550
b1	177203	2,2,2,4,3,4,2,4,3	unsat	0.027	1	1	passed	0.506
b1	177204	2,2,2,4,3,4,2,4,4	unsat	6.345	111660	59629	passed	3.578
b3	178601	2,2,3,2,1,2,2,2,1	unsat	0.025	1	1	passed	0.528
b3	178602	2,2,3,2,1,2,2,2,2	unsat	15.229	293575	151137	passed	7.116
b3	178603	2,2,3,2,1,2,2,2,3	unsat	7.525	144485	75023	passed	5.608
b3	178604	2,2,3,2,1,2,2,2,4	unsat	2.182	72868	39197	passed	1.785
b1	179113	2,2,3,2,3,2,2,2,1	unsat	1.542	42895	23887	passed	1.454
b3	179114	2,2,3,2,3,2,2,2,2	unsat	15.260	307990	158960	passed	11.749
b1	179115	2,2,3,2,3,2,2,2,3	unsat	0.024	1	1	passed	0.449
b1	179116	2,2,3,2,3,2,2,2,4	unsat	2.946	77438	40461	passed	2.231
b1	179117	2,2,3,2,3,2,2,3,1	unsat	1.134	35755	19220	passed	1.222
b1	179119	2,2,3,2,3,2,2,3,3	unsat	0.025	1	1	passed	0.447
b1	179120	2,2,3,2,3,2,2,3,4	unsat	2.608	78593	41641	passed	2.125
b3	179369	2,2,3,2,4,2,2,2,1	unsat	2.679	93687	49358	passed	2.462
b3	179371	2,2,3,2,4,2,2,2,3	unsat	13.220	210661	110425	passed	5.389
b3	179372	2,2,3,2,4,2,2,2,4	unsat	0.024	1	1	passed	0.526
b1	179373	2,2,3,2,4,2,2,3,1	unsat	0.740	24016	13966	passed	1.020
b3	179374	2,2,3,2,4,2,2,3,2	unsat	12.567	230531	119381	passed	9.069
b3	179375	2,2,3,2,4,2,2,3,3	unsat	5.643	100447	52564	passed	3.438
b1	179376	2,2,3,2,4,2,2,3,4	unsat	0.020	1	1	passed	0.471
b3	180393	2,2,3,3,4,2,2,2,1	unsat	0.323	12219	7392	passed	0.561
b3	180394	2,2,3,3,4,2,2,2,2	unsat	3.802	209133	108887	passed	1.921
b3	180395	2,2,3,3,4,2,2,2,3	unsat	2.746	137758	72999	passed	1.565
b3	180396	2,2,3,3,4,2,2,2,4	unsat	0.032	1	1	passed	0.443
b3	182697	2,2,4,2,1,2,2,2,1	unsat	0.024	1	1	passed	0.452
b3	182698	2,2,4,2,1,2,2,2,2	unsat	20.332	365471	188241	passed	15.856
b3	182699	2,2,4,2,1,2,2,2,3	unsat	3.740	112101	60048	passed	2.885
b3	182700	2,2,4,2,1,2,2,2,4	unsat	16.582	291548	149611	passed	11.877
b3	182705	2,2,4,2,1,2,2,4,1	unsat	0.023	1	1	passed	0.483
b3	182706	2,2,4,2,1,2,2,4,2	unsat	8.088	157475	83423	passed	5.954
b3	182707	2,2,4,2,1,2,2,4,3	unsat	0.525	23351	13339	passed	0.878
b3	182708	2,2,4,2,1,2,2,4,4	unsat	14.274	252904	130185	passed	10.200
b3	183209	2,2,4,2,3,2,2,2,1	unsat	3.983	104138	56018	passed	2.963
b3	183211	2,2,4,2,3,2,2,2,3	unsat	0.034	1	1	passed	0.484
b3	183212	2,2,4,2,3,2,2,2,4	unsat	8.327	164743	85565	passed	5.909
b3	183217	2,2,4,2,3,2,2,4,1	unsat	0.460	19215	11060	passed	0.829
b3	183218	2,2,4,2,3,2,2,4,2	unsat	15.238	270299	141286	passed	11.423
b3	183219	2,2,4,2,3,2,2,4,3	unsat	0.023	1	1	passed	0.472
b3	183220	2,2,4,2,3,2,2,4,4	unsat	15.128	255511	132247	passed	10.326
b3	183241	2,2,4,2,3,2,4,2,1	unsat	0.592	19551	11393	passed	0.895
b3	183242	2,2,4,2,3,2,4,2,2	unsat	18.036	305822	157188	passed	13.645
b3	183243	2,2,4,2,3,2,4,2,3	unsat	0.023	1	1	passed	0.492
b3	183244	2,2,4,2,3,2,4,2,4	unsat	10.054	173401	89359	passed	6.498
b3	183249	2,2,4,2,3,2,4,4,1	unsat	0.241	8625	5227	passed	0.606
b3	183250	2,2,4,2,3,2,4,4,2	unsat	21.191	306333	157291	passed	14.197
b3	183251	2,2,4,2,3,2,4,4,3	unsat	0.026	1	1	passed	0.509
b3	183252	2,2,4,2,3,2,4,4,4	unsat	13.349	196784	102068	passed	8.678
